0.171791 	 2.96717e+14 	 1.30262e-09 	 1.30872e-26 	 -1.82019 
0.17378 	 2.99152e+14 	 1.2931e-09 	 1.28157e-26 	 -1.82231 
0.175792 	 3.01597e+14 	 1.28361e-09 	 1.25495e-26 	 -1.8244 
0.177828 	 3.04053e+14 	 1.27415e-09 	 1.22885e-26 	 -1.82647 
0.179887 	 3.06519e+14 	 1.26472e-09 	 1.20326e-26 	 -1.82852 
0.18197 	 3.08994e+14 	 1.25532e-09 	 1.17818e-26 	 -1.83054 
0.184077 	 3.1148e+14 	 1.24594e-09 	 1.1536e-26 	 -1.83255 
0.186209 	 3.13976e+14 	 1.2366e-09 	 1.1295e-26 	 -1.83454 
0.188365 	 3.16482e+14 	 1.22728e-09 	 1.10588e-26 	 -1.83651 
0.190546 	 3.18997e+14 	 1.218e-09 	 1.08273e-26 	 -1.83847 
0.192752 	 3.21522e+14 	 1.20875e-09 	 1.06005e-26 	 -1.84043 
0.194984 	 3.24058e+14 	 1.19953e-09 	 1.03781e-26 	 -1.84237 
0.197242 	 3.26603e+14 	 1.19035e-09 	 1.01602e-26 	 -1.84432 
0.199526 	 3.29157e+14 	 1.1812e-09 	 9.94659e-27 	 -1.84626 
0.201837 	 3.31722e+14 	 1.17208e-09 	 9.73729e-27 	 -1.84821 
0.204174 	 3.34296e+14 	 1.163e-09 	 9.53218e-27 	 -1.85017 
0.206538 	 3.36879e+14 	 1.15396e-09 	 9.33118e-27 	 -1.85213 
0.20893 	 3.39472e+14 	 1.14495e-09 	 9.13421e-27 	 -1.85411 
0.211349 	 3.42075e+14 	 1.13597e-09 	 8.94119e-27 	 -1.85611 
0.213796 	 3.44687e+14 	 1.12704e-09 	 8.75205e-27 	 -1.85812 
0.216272 	 3.47308e+14 	 1.11814e-09 	 8.56671e-27 	 -1.86016 
0.218776 	 3.49939e+14 	 1.10927e-09 	 8.3851e-27 	 -1.86223 
0.221309 	 3.52579e+14 	 1.10045e-09 	 8.20714e-27 	 -1.86434 
0.223872 	 3.55229e+14 	 1.09166e-09 	 8.03276e-27 	 -1.86648 
0.226464 	 3.57888e+14 	 1.08291e-09 	 7.86189e-27 	 -1.86865 
0.229087 	 3.60556e+14 	 1.0742e-09 	 7.69446e-27 	 -1.87088 
0.231739 	 3.63233e+14 	 1.06553e-09 	 7.5304e-27 	 -1.87315 
0.234423 	 3.65919e+14 	 1.0569e-09 	 7.36965e-27 	 -1.87548 
0.237137 	 3.68614e+14 	 1.04831e-09 	 7.21213e-27 	 -1.87786 
0.239883 	 3.71318e+14 	 1.03976e-09 	 7.05778e-27 	 -1.88031 
0.242661 	 3.74031e+14 	 1.03125e-09 	 6.90654e-27 	 -1.88282 
0.245471 	 3.76754e+14 	 1.02278e-09 	 6.75834e-27 	 -1.88541 
0.248313 	 3.79485e+14 	 1.01435e-09 	 6.61312e-27 	 -1.88807 
0.251189 	 3.82224e+14 	 1.00596e-09 	 6.47082e-27 	 -1.8908 
0.254097 	 3.84973e+14 	 9.97617e-10 	 6.33138e-27 	 -1.89363 
0.25704 	 3.8773e+14 	 9.89311e-10 	 6.19474e-27 	 -1.89654 
0.260016 	 3.90496e+14 	 9.81046e-10 	 6.06084e-27 	 -1.89955 
0.263027 	 3.93271e+14 	 9.72822e-10 	 5.92963e-27 	 -1.90266 
0.266073 	 3.96054e+14 	 9.64639e-10 	 5.80104e-27 	 -1.90587 
0.269153 	 3.98845e+14 	 9.56498e-10 	 5.67504e-27 	 -1.90918 
0.27227 	 4.01645e+14 	 9.48398e-10 	 5.55155e-27 	 -1.91261 
0.275423 	 4.04454e+14 	 9.4034e-10 	 5.43053e-27 	 -1.91616 
0.278612 	 4.07271e+14 	 9.32323e-10 	 5.31194e-27 	 -1.91982 
0.281838 	 4.10096e+14 	 9.24348e-10 	 5.1957e-27 	 -1.92362 
0.285102 	 4.12929e+14 	 9.16414e-10 	 5.08179e-27 	 -1.92754 
0.288403 	 4.15771e+14 	 9.08521e-10 	 4.97014e-27 	 -1.93159 
0.291743 	 4.1862e+14 	 9.0067e-10 	 4.86072e-27 	 -1.93579 
0.295121 	 4.21478e+14 	 8.9286e-10 	 4.75347e-27 	 -1.94013 
0.298538 	 4.24343e+14 	 8.85091e-10 	 4.64836e-27 	 -1.94461 
0.301995 	 4.27217e+14 	 8.77363e-10 	 4.54533e-27 	 -1.94925 
0.305492 	 4.30098e+14 	 8.69676e-10 	 4.44434e-27 	 -1.95404 
0.30903 	 4.32988e+14 	 8.6203e-10 	 4.34535e-27 	 -1.95899 
0.312608 	 4.35884e+14 	 8.54425e-10 	 4.24832e-27 	 -1.9641 
0.316228 	 4.38789e+14 	 8.4686e-10 	 4.15321e-27 	 -1.96937 
0.31989 	 4.41701e+14 	 8.39335e-10 	 4.05998e-27 	 -1.97482 
0.323594 	 4.44621e+14 	 8.31851e-10 	 3.96858e-27 	 -1.98044 
0.327341 	 4.47548e+14 	 8.24406e-10 	 3.87899e-27 	 -1.98624 
0.331131 	 4.50482e+14 	 8.17001e-10 	 3.79117e-27 	 -1.99222 
0.334965 	 4.53424e+14 	 8.09636e-10 	 3.70507e-27 	 -1.99838 
0.338844 	 4.56372e+14 	 8.0231e-10 	 3.62067e-27 	 -2.00472 
0.342768 	 4.59328e+14 	 7.95023e-10 	 3.53793e-27 	 -2.01126 
0.346737 	 4.62291e+14 	 7.87774e-10 	 3.45682e-27 	 -2.01799 
0.350752 	 4.65261e+14 	 7.80565e-10 	 3.3773e-27 	 -2.02491 
0.354813 	 4.68238e+14 	 7.73394e-10 	 3.29934e-27 	 -2.03202 
